Type,TPM,Gene,
IDH-Mut,0,TP53,
IDH-Mut,4.1184,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7529,TP53,
IDH-Mut,3.9252,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2693,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4403,TP53,
IDH-Mut,4.6664,TP53,
IDH-Mut,3.0993,TP53,
IDH-Mut,4.5523,TP53,
IDH-Mut,4.8584,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.89995,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0158,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.9092,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.9496,TP53,
IDH-Mut,4.2902,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2845,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9891,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2257,TP53,
IDH-Mut,2.167,TP53,
IDH-Mut,4.322,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2488,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1423,TP53,
IDH-Mut,2.3323,TP53,
IDH-Mut,3.6742,TP53,
IDH-Mut,1.0649,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3403,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.67356,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8409,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.22897,TP53,
IDH-Mut,4.1424,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6823,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.5888,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4942,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0915,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.73379,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5008,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.16479,TP53,
IDH-Mut,0.4782,TP53,
IDH-Mut,1.8168,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1734,TP53,
IDH-Mut,0.54794,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.58111,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.78743,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.365,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0202,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7455,TP53,
IDH-Mut,0.7866,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.45312,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1344,TP53,
IDH-Mut,0.35389,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.31846,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3036,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3713,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4621,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.26303,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7004,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9731,TP53,
IDH-Mut,0.72159,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3174,TP53,
IDH-Mut,1.6253,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.394,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.168,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1824,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1667,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.17632,TP53,
IDH-Mut,0.38736,TP53,
IDH-Mut,0.75873,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7595,TP53,
IDH-Mut,0.68975,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.75617,TP53,
IDH-Mut,3.5881,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3127,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3595,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9096,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9063,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0034,TP53,
IDH-Mut,3.7527,TP53,
IDH-Mut,3.1149,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5922,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.52206,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.3471,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0032,TP53,
IDH-Mut,0.2857,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0854,TP53,
IDH-Mut,2.7681,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.71017,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6942,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.64616,TP53,
IDH-Mut,2.9057,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0065,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.2549,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3791,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5617,TP53,
IDH-Mut,1.8777,TP53,
IDH-Mut,3.2848,TP53,
IDH-Mut,2.1247,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5499,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7108,TP53,
IDH-Mut,0.22033,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.213,TP53,
IDH-Mut,3.9832,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.82456,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1966,TP53,
IDH-Mut,4.1459,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6711,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.159,TP53,
IDH-Mut,3.3035,TP53,
IDH-Mut,1.8041,TP53,
IDH-Mut,2.9657,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.23389,TP53,
IDH-Mut,2.753,TP53,
IDH-Mut,0.31383,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6614,TP53,
IDH-Mut,1.7778,TP53,
IDH-Mut,4.5494,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.1635,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5724,TP53,
IDH-Mut,1.0144,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.59455,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2362,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3188,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.64616,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2702,TP53,
IDH-Mut,0.47508,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9839,TP53,
IDH-Mut,2.362,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0376,TP53,
IDH-Mut,1.1648,TP53,
IDH-Mut,2.8805,TP53,
IDH-Mut,4.0335,TP53,
IDH-Mut,3.3179,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4144,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2192,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.51702,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9415,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1155,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.7883,TP53,
IDH-Mut,2.9614,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3766,TP53,
IDH-Mut,3.2101,TP53,
IDH-Mut,0.94111,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6684,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.4049,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6814,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1549,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.6383,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.46258,TP53,
IDH-Mut,2.4,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1157,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1979,TP53,
IDH-Mut,2.6478,TP53,
IDH-Mut,1.0461,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6044,TP53,
IDH-Mut,5.218,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6347,TP53,
IDH-Mut,2.2209,TP53,
IDH-Mut,2.739,TP53,
IDH-Mut,0.58496,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.382,TP53,
IDH-Mut,4.1476,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8875,TP53,
IDH-Mut,3.5322,TP53,
IDH-Mut,3.787,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7942,TP53,
IDH-Mut,3.6493,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.64524,TP53,
IDH-Mut,3.6278,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.38184,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.809,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8635,TP53,
IDH-Mut,2.8129,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.6332,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6663,TP53,
IDH-Mut,4.502,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6348,TP53,
IDH-Mut,0.54399,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.49365,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.0006,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9153,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.37,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6164,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.96864,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.2712,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9469,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5316,TP53,
IDH-Mut,3.4364,TP53,
IDH-Mut,4.7145,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5357,TP53,
IDH-Mut,1.4782,TP53,
IDH-Mut,2.1405,TP53,
IDH-Mut,3.2985,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7262,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0541,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3283,TP53,
IDH-Mut,2.512,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4328,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6524,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.61353,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4753,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1676,TP53,
IDH-Mut,1.7075,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3262,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.61542,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3909,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.73552,TP53,
IDH-Mut,4.8818,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.72857,TP53,
IDH-Mut,0.36289,TP53,
IDH-Mut,3.0769,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4276,TP53,
IDH-Mut,3.4609,TP53,
IDH-Mut,2.1378,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6196,TP53,
IDH-Mut,1.8821,TP53,
IDH-Mut,1.0058,TP53,
IDH-Mut,1.0398,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2467,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1355,TP53,
IDH-Mut,2.61,TP53,
IDH-Mut,3.4529,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1897,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.194,TP53,
IDH-Mut,1.0335,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4926,TP53,
IDH-Mut,4.7986,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6173,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5548,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1963,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2277,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8631,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5216,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.49978,TP53,
IDH-Mut,0.83431,TP53,
IDH-Mut,0.74932,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.99494,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1165,TP53,
IDH-Mut,2.441,TP53,
IDH-Mut,4.2798,TP53,
IDH-Mut,3.5835,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6852,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3185,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2113,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3367,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1383,TP53,
IDH-Mut,3.2593,TP53,
IDH-Mut,0.62387,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4386,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9268,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8191,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.70841,TP53,
IDH-Mut,3.344,TP53,
IDH-Mut,3.5902,TP53,
IDH-Mut,3.1859,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.40163,TP53,
IDH-Mut,4.7718,TP53,
IDH-Mut,1.2839,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0388,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.739,TP53,
IDH-Mut,0.61918,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.9855,TP53,
IDH-Mut,4.188,TP53,
IDH-Mut,3.3186,TP53,
IDH-Mut,3.2456,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3926,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7548,TP53,
IDH-Mut,4.3246,TP53,
IDH-Mut,4.5013,TP53,
IDH-Mut,3.2547,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.62293,TP53,
IDH-Mut,5.3553,TP53,
IDH-Mut,0.7137,TP53,
IDH-Mut,1.5361,TP53,
IDH-Mut,4.5745,TP53,
IDH-Mut,4.6964,TP53,
IDH-Mut,3.0309,TP53,
IDH-Mut,4.4855,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9807,TP53,
IDH-Mut,4.3186,TP53,
IDH-Mut,3.3732,TP53,
IDH-Mut,0.17632,TP53,
IDH-Mut,0.54102,TP53,
IDH-Mut,3.0632,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7585,TP53,
IDH-Mut,0.86076,TP53,
IDH-Mut,3.2851,TP53,
IDH-Mut,3.9513,TP53,
IDH-Mut,4.9816,TP53,
IDH-Mut,1.1545,TP53,
IDH-Mut,4.3916,TP53,
IDH-Mut,4.8241,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4371,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2928,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.9253,TP53,
IDH-Mut,3.5451,TP53,
IDH-Mut,0.31383,TP53,
IDH-Mut,3.7747,TP53,
IDH-Mut,4.2171,TP53,
IDH-Mut,1.779,TP53,
IDH-Mut,2.1821,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1953,TP53,
IDH-Mut,4.2686,TP53,
IDH-Mut,3.6469,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.95829,TP53,
IDH-Mut,3.332,TP53,
IDH-Mut,0.13356,TP53,
IDH-Mut,4.9953,TP53,
IDH-Mut,2.2299,TP53,
IDH-Mut,4.1014,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.45101,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.38,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.16993,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5753,TP53,
IDH-Mut,3.6706,TP53,
IDH-Mut,3.2287,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.21164,TP53,
IDH-Mut,0.14405,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.2381,TP53,
IDH-Mut,3.079,TP53,
IDH-Mut,3.8325,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.8845,TP53,
IDH-Mut,5.0194,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1226,TP53,
IDH-Mut,2.7344,TP53,
IDH-Mut,1.2141,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.7137,TP53,
IDH-Mut,3.7695,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1658,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7176,TP53,
IDH-Mut,4.1794,TP53,
IDH-Mut,3.5934,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9975,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.703,TP53,
IDH-Mut,4.8823,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.9071,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3526,TP53,
IDH-Mut,3.6275,TP53,
IDH-Mut,2.5213,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.3504,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.24367,TP53,
IDH-Mut,5.4603,TP53,
IDH-Mut,2.847,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1946,TP53,
IDH-Mut,4.8557,TP53,
IDH-Mut,3.5551,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7972,TP53,
IDH-Mut,5.5988,TP53,
IDH-Mut,2.4836,TP53,
IDH-Mut,3.755,TP53,
IDH-Mut,4.0513,TP53,
IDH-Mut,0.35163,TP53,
IDH-Mut,1.5539,TP53,
IDH-Mut,3.1935,TP53,
IDH-Mut,4.2078,TP53,
IDH-Mut,3.5707,TP53,
IDH-Mut,1.4179,TP53,
IDH-Mut,2.272,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0847,TP53,
IDH-Mut,4.1785,TP53,
IDH-Mut,4.9914,TP53,
IDH-Mut,0.65627,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.69153,TP53,
IDH-Mut,2.1067,TP53,
IDH-Mut,4.6795,TP53,
IDH-Mut,1.7163,TP53,
IDH-Mut,0.20914,TP53,
IDH-Mut,3.9694,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4195,TP53,
IDH-Mut,2.9808,TP53,
IDH-Mut,5.8017,TP53,
IDH-Mut,3.68,TP53,
IDH-Mut,2.9424,TP53,
IDH-Mut,4.1613,TP53,
